range_k,calgo_str,enforcer_str,gen,info_loss,handler_str,max_k,alpha_adm,info_loss_args_str,gen_str,anony_mode,min_k,data,max_dist,alpha_dm,sample,enforcer,za,calgo,gen_n,adm,dm,am,removed_entities,num_raw_entities,is_invalid_anonymity_clusters,num_big_clusters,radm
5,km#max,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,km,1.0,0.015272660236089733,0.014725311804114974,0.014725311804114974,0.0,8917.0,0.0,3.0,0.015272660236089733
5,km#max,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,km,0.0,0.015424259827912398,0.014896249086179314,0.014896249086179314,0.0,8917.0,0.0,170.0,0.015424259827912398
5,km#max,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,km,1.0,0.015249069441035814,0.0147062648770699,0.0147062648770699,0.0,8917.0,0.0,2.0,0.015249069441035814
5,km#max,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,km,0.0,0.025999246596530176,0.0015589201836004696,0.0015589201836004696,218.0,8917.0,0.0,0.0,0.0015515623978086316
5,km#max,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,km,1.0,0.07904553614423558,0.012266786177783531,0.012266786177783531,600.6666666666666,8917.0,0.0,0.0,0.011683568367330047
5,km#max,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,km,0.0,0.0022836873756096063,0.0016532248590401407,0.0016532248590401407,5.0,8917.0,0.0,0.0,0.001722960673804066
5,km#max,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,km,1.0,0.014994957856843192,0.01380874112660783,0.01380874112660783,5.0,8917.0,0.0,0.0,0.014434231155037653
5,km#max,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,km,0.0,0.00189546401345971,0.00168723277325334,0.00168723277325334,1.0,8917.0,0.0,0.0,0.0017833186730986021
5,km#max,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,km,1.0,0.014971942769382842,0.01424213969934377,0.01424213969934377,1.0,8917.0,0.0,0.0,0.014859797429021734
5,km#max,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,km,0.0,0.002152343871503062,0.0017153472997056183,0.0017153472997056183,0.0,8917.0,0.0,0.0,0.002152343871503062
5,km#max,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,km,1.0,0.015008618639487084,0.014444542617989312,0.014444542617989312,0.0,8917.0,0.0,0.0,0.015008618639487084
5,km#max,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,ms,,km,0.0,0.002155302076008014,0.0017171870056202304,0.0017171870056202304,0.0,8917.0,0.0,0.0,0.002155302076008014
5,km#max,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,ms,2.0,km,1.0,0.015215163108641738,0.014561213168902567,0.014561213168902567,0.0,8917.0,0.0,0.0,0.015215163108641738
5,km#max,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,,0.5,-1,sr,,km,0.0,0.11650521636567296,0.020880754699736888,0.020880754699736888,218.0,8917.0,0.0,33.0,0.09205753216695142
5,km#max,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,,0.5,-1,sr,2.0,km,1.0,0.15816269702050867,0.0405615771106308,0.0405615771106308,600.6666666666666,8917.0,0.0,11.333333333333334,0.09080072924360312
5,km#mean,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,kp,,km,0.0,0.39660749932113815,0.010382863473477378,0.010382863473477378,3479.0,8917.0,0.0,99.0,0.006453860204843439
5,km#mean,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,kp,2.0,km,1.0,0.40155158633607924,0.010157143337369804,0.010157143337369804,3524.3333333333335,8917.0,0.0,1.6666666666666667,0.006314025123414255
5,km#mean,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,kp,,km,0.0,0.016907639320719498,0.015812824682448514,0.015812824682448514,5.0,8917.0,0.0,166.0,0.016346912618913956
5,km#mean,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,kp,2.0,km,1.0,0.016468933552762535,0.015489050445043307,0.015489050445043307,5.0,8917.0,0.0,3.6666666666666665,0.015908206850956997
5,km#mean,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,kp,,km,0.0,0.01669716875504697,0.0161334812734678,0.0161334812734678,1.0,8917.0,0.0,166.0,0.016585023414685863
5,km#mean,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,kp,2.0,km,1.0,0.01662404170156151,0.016052500816082168,0.016052500816082168,1.0,8917.0,0.0,3.3333333333333335,0.0165118963612004
5,km#mean,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,kp,,km,0.0,0.016593955646607244,0.016094758744205705,0.016094758744205705,0.0,8917.0,0.0,166.0,0.016593955646607244
5,km#mean,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,km,1.0,0.01657044590090335,0.016078208704765496,0.016078208704765496,0.0,8917.0,0.0,3.3333333333333335,0.01657044590090335
5,km#mean,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,km,0.0,0.016550990066079217,0.0160548793794292,0.0160548793794292,0.0,8917.0,0.0,166.0,0.016550990066079217
5,km#mean,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,km,1.0,0.01665377539591197,0.01616065673828538,0.01616065673828538,0.0,8917.0,0.0,3.6666666666666665,0.01665377539591197
5,km#mean,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,km,0.0,0.21753579572153683,0.00121480707689376,0.00121480707689376,1931.0,8917.0,0.0,0.0,0.000983143484237294
5,km#mean,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,km,1.0,0.37546028312391694,0.009444028672017204,0.009444028672017204,3291.6666666666665,8917.0,0.0,0.0,0.0063152044352697825
5,km#mean,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,km,0.0,0.0023920172010606366,0.0017030104503018375,0.0017030104503018375,5.0,8917.0,0.0,0.0,0.0018312904992550969
5,km#mean,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,km,1.0,0.016269186411340276,0.014977393127418553,0.014977393127418553,5.0,8917.0,0.0,0.0,0.01570845970953474
5,km#mean,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,km,0.0,0.0020000043545990906,0.001743551231657079,0.001743551231657079,1.0,8917.0,0.0,0.0,0.001887859014237983
5,km#mean,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,km,1.0,0.016170046659862575,0.015338363037405787,0.015338363037405787,1.0,8917.0,0.0,0.0,0.016057901319501466
5,km#mean,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,km,0.0,0.002068673821787038,0.001755212564433855,0.001755212564433855,0.0,8917.0,0.0,0.0,0.002068673821787038
5,km#mean,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,km,1.0,0.016130710987933717,0.015430200367958792,0.015430200367958792,0.0,8917.0,0.0,0.0,0.016130710987933717
5,km#mean,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,ms,,km,0.0,0.0020636718256205554,0.0017508602229087864,0.0017508602229087864,0.0,8917.0,0.0,0.0,0.0020636718256205554
5,km#mean,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,ms,2.0,km,1.0,0.016164360058405342,0.015511951279721325,0.015511951279721325,0.0,8917.0,0.0,0.0,0.016164360058405342
5,km#mean,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,,0.5,-1,sr,,km,0.0,0.24884854436253698,0.0072846348778774685,0.0072846348778774685,1931.0,8917.0,0.0,82.0,0.032295892125237445
5,km#mean,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,,0.5,-1,sr,2.0,km,1.0,0.3971834576029413,0.017707845666258423,0.017707845666258423,3291.6666666666665,8917.0,0.0,13.0,0.028038378914294143
5,km#min,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,kp,,km,0.0,0.4223198934582622,0.010221720163807886,0.010221720163807886,3712.0,8917.0,0.0,95.0,0.006036390037829332
5,km#min,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,kp,2.0,km,1.0,0.3976930536442971,0.010411409745595498,0.010411409745595498,3488.6666666666665,8917.0,0.0,2.3333333333333335,0.006455342904511649
5,km#min,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,kp,,km,0.0,0.016234293174400068,0.015477820813435609,0.015477820813435609,5.0,8917.0,0.0,168.0,0.015673566472594526
5,km#min,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,kp,2.0,km,1.0,0.016614349860425155,0.01569860489737632,0.01569860489737632,5.0,8917.0,0.0,2.6666666666666665,0.01605362315861962
5,km#min,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,kp,,km,0.0,0.01651331900836884,0.016058385797005064,0.016058385797005064,1.0,8917.0,0.0,166.0,0.01640117366800773
5,km#min,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,kp,2.0,km,1.0,0.016945353306600745,0.016446340348243996,0.016446340348243996,1.0,8917.0,0.0,2.0,0.016833207966239636
5,km#min,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,kp,,km,0.0,0.016648335272508127,0.016272779974000527,0.016272779974000527,0.0,8917.0,0.0,166.0,0.016648335272508127
5,km#min,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,km,1.0,0.017143533768502625,0.01664126351779064,0.01664126351779064,0.0,8917.0,0.0,3.3333333333333335,0.017143533768502625
5,km#min,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,km,0.0,0.016521274775706217,0.016157398972429203,0.016157398972429203,0.0,8917.0,0.0,166.0,0.016521274775706217
5,km#min,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,km,1.0,0.017035336646118254,0.01652587698214195,0.01652587698214195,0.0,8917.0,0.0,2.3333333333333335,0.017035336646118254
5,km#min,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,km,0.0,0.21585633288468964,0.0012116319656748805,0.0012116319656748805,1916.0,8917.0,0.0,0.0,0.0009858607528067176
5,km#min,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,km,1.0,0.36813394775208513,0.009622808712818,0.009622808712818,3224.0,8917.0,0.0,0.0,0.006577370427872956
5,km#min,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,km,0.0,0.0023920979711149802,0.0017024373266386617,0.0017024373266386617,5.0,8917.0,0.0,0.0,0.00183137126930944
5,km#min,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,km,1.0,0.01627594708874464,0.01499330607139749,0.01499330607139749,5.0,8917.0,0.0,0.0,0.015715220386939097
5,km#min,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,km,0.0,0.001963522658647655,0.001717748781554235,0.001717748781554235,1.0,8917.0,0.0,0.0,0.001851377318286547
5,km#min,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,km,1.0,0.016434056288629376,0.0154827728977935,0.0154827728977935,1.0,8917.0,0.0,0.0,0.016321910948268268
5,km#min,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,km,0.0,0.0021170205721894493,0.0017485836836443173,0.0017485836836443173,0.0,8917.0,0.0,0.0,0.0021170205721894493
5,km#min,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,km,1.0,0.01617732357054724,0.015535857264634195,0.015535857264634195,0.0,8917.0,0.0,0.0,0.01617732357054724
5,km#min,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,ms,,km,0.0,0.002119901252670063,0.00175242166897127,0.00175242166897127,0.0,8917.0,0.0,0.0,0.002119901252670063
5,km#min,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,ms,2.0,km,1.0,0.016092053745145076,0.01544609411501236,0.01544609411501236,0.0,8917.0,0.0,0.0,0.016092053745145076
5,km#min,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,,0.5,-1,sr,,km,0.0,0.24242042960899093,0.006792615861812778,0.006792615861812778,1916.0,8917.0,0.0,87.0,0.027549957477108047
5,km#min,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,,0.5,-1,sr,2.0,km,1.0,0.39168431827704325,0.017036340162039514,0.017036340162039514,3224.0,8917.0,0.0,11.333333333333334,0.03012774095283105
5,vac,kp#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
5,vac,kp#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,kp,2.0,vac,1.0,0.8832123183216886,0.010710588675789732,0.010710588675789732,7864.333333333333,8917.0,0.0,0.0,0.001263979941815036
5,vac,kp#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
5,vac,kp#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,kp,2.0,vac,1.0,0.017114810232331305,0.016125874472850233,0.016125874472850233,4.666666666666667,8917.0,0.0,27.0,0.01659146531064614
5,vac,kp#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
5,vac,kp#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,kp,2.0,vac,1.0,0.01736724195854254,0.016456806064266586,0.016456806064266586,1.0,8917.0,0.0,36.333333333333336,0.01725509661818143
5,vac,kp#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
5,vac,kp#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,kp,2.0,vac,1.0,0.017403998019949605,0.016604400199422786,0.016604400199422786,0.0,8917.0,0.0,31.666666666666668,0.017403998019949605
5,vac,kp#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,kp,,vac,0.0,1.0,1.0,1.0,8917.0,8917.0,0.0,0.0,1.0
5,vac,kp#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,kp,2.0,vac,1.0,0.01741034048815857,0.016623719503367242,0.016623719503367242,0.0,8917.0,0.0,30.333333333333332,0.01741034048815857
5,vac,ms#0,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.0,0.5,-1,ms,,vac,0.0,0.002195872911159685,0.0014119639448721582,0.0014119639448721582,7.0,8917.0,0.0,0.0,0.0014108555286319296
5,vac,ms#0,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.0,0.5,-1,ms,2.0,vac,1.0,0.007013121752500601,0.0025810622520170646,0.0025810622520170646,22.0,8917.0,0.0,0.0,0.004545924264556224
5,vac,ms#0.25,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.25,0.5,-1,ms,,vac,0.0,0.002195872911159685,0.0014119639448721582,0.0014119639448721582,7.0,8917.0,0.0,0.0,0.0014108555286319296
5,vac,ms#0.25,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.25,0.5,-1,ms,2.0,vac,1.0,0.005071647940061113,0.002618229066824312,0.002618229066824312,3.0,8917.0,0.0,0.0,0.004735211918977789
5,vac,ms#0.50,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.5,0.5,-1,ms,,vac,0.0,0.0020926869029836907,0.0014194359206572919,0.0014194359206572919,6.0,8917.0,0.0,0.0,0.0014198148608170426
5,vac,ms#0.50,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.5,0.5,-1,ms,2.0,vac,1.0,0.004905701303716603,0.002645329236364439,0.002645329236364439,1.0,8917.0,0.0,0.0,0.004793555963355496
5,vac,ms#0.75,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,0.75,0.5,-1,ms,,vac,0.0,0.0020926869029836907,0.0014194359206572919,0.0014194359206572919,6.0,8917.0,0.0,0.0,0.0014198148608170426
5,vac,ms#0.75,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,0.75,0.5,-1,ms,2.0,vac,1.0,0.004823009522893578,0.002668855942021299,0.002668855942021299,0.0,8917.0,0.0,0.0,0.004823009522893578
5,vac,ms#1.00,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,1.0,0.5,-1,ms,,vac,0.0,0.0020926869029836907,0.0014194359206572919,0.0014194359206572919,6.0,8917.0,0.0,0.0,0.0014198148608170426
5,vac,ms#1.00,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,1.0,0.5,-1,ms,2.0,vac,1.0,0.004823009522893578,0.002668855942021299,0.002668855942021299,0.0,8917.0,0.0,0.0,0.004823009522893578
5,vac,sr,te,adm,n,50,0.5,"0.50,0.50","te#5,50,5",anony,5,yago,,0.5,-1,sr,,vac,0.0,0.002195872911159685,0.0014119639448721582,0.0014119639448721582,7.0,8917.0,0.0,0.0,0.0014108555286319296
5,vac,sr,zipf,adm,n,50,0.5,"0.50,0.50","zipf#5,50,5,2",anony,5,yago,,0.5,-1,sr,2.0,vac,1.0,0.007013121752500601,0.0025810622520170646,0.0025810622520170646,22.0,8917.0,0.0,0.0,0.004545924264556224
