data,sample,gen,gen_args,gen_str,gen_n,max_k,min_k,range_k,info_loss,alpha_adm,alpha_dm,info_loss_args,info_loss_args_str,handler_str,calgo,calgo_args,calgo_str,enforcer,enforcer_str,enforcer_args,adm,dm,am,num_fake_edges,radm,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,removed_entities,num_removed_edges,num_anonymized_fake_entities,za,max_dist
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.20003313213605037,0.008002772208608705,0.3920634920634925,24921,0.20003313213605037,1005,1005,26576,50606,1,1,1,0,891,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.17079693925539338,0.023636048612658073,0.3179578298981301,37072,0.17079693925539338,1005,1005,26576,50939,1,1,1,0,12709,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,1.5346154798148565e-05,3.069230959629713e-05,0.0,9,1.5346154798148565e-05,1005,1005,26576,26549,1,1,1,0,36,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.16294653244085208,0.04036830771515572,0.2855247571665481,54668,0.16294653244085208,1005,1005,26576,78087,1,1,1,0,3157,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,0.07753669463627122,0.009136407514665473,0.1459369817578769,14591,0.07753669463627122,1005,1005,26576,37071,1,1,1,0,4096,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0,0,6.435484270191331e-06,1.2870968540382661e-05,0.0,13,6.435484270191331e-06,1005,1005,26576,26588,1,1,1,0,1,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.18648120449635255,0.008238409940348008,0.36472399905235797,24032,0.18648120449635255,1005,1005,26576,49742,1,1,1,0,866,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.17985240817942968,0.014383802381129183,0.3453210139777293,23490,0.17985240817942968,1005,1005,26576,34540,1,1,1,0,15526,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,6.435484270191331e-06,1.2870968540382661e-05,0.0,13,6.435484270191331e-06,1005,1005,26576,26588,1,1,1,0,1,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,7.425558773297689e-06,1.4851117546595378e-05,0.0,17,7.425558773297689e-06,1005,1005,26576,26583,1,1,1,0,10,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.17601799106811342,0.0051513576396623835,0.34688462449656454,20200,0.17601799106811342,1005,1005,26576,45227,1,1,1,0,1549,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.19457934209549224,0.024979579713373317,0.3641791044776138,41457,0.19457934209549224,1005,1005,26576,62123,1,1,1,0,5910,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,7.425558773297689e-06,1.4851117546595378e-05,0.0,17,7.425558773297689e-06,1005,1005,26576,26583,1,1,1,0,10,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.09554183595172701,0.028326031533872895,0.1627576403695806,35569,0.09554183595172701,1005,1005,26576,62046,1,1,1,0,99,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.09554183595172701,0.028326031533872895,0.1627576403695806,35569,0.09554183595172701,1005,1005,26576,62046,1,1,1,0,99,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.1026224244802995,0.03722779139130214,0.16801705756929647,44735,0.1026224244802995,1005,1005,26576,71145,1,5,1,0,166,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,0.09554183595172701,0.028326031533872895,0.1627576403695806,35569,0.09554183595172701,1005,1005,26576,62046,1,1,1,0,99,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0,0,0.1788510892587526,0.04763347441894995,0.31006870409855425,61680,0.1788510892587526,1005,1005,26576,87340,1,29,1,0,916,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.1707074082324697,0.03146456770872005,0.3099502487562192,45640,0.1707074082324697,1005,1005,26576,54262,1,29,1,0,17954,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.17933304338294254,0.040163362293012386,0.31850272447287453,54204,0.17933304338294254,1005,1005,26576,80267,1,29,1,0,513,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.19721368282963278,0.01051360114848643,0.38391376451078035,27740,0.19721368282963278,1005,1005,26576,53147,1,1,1,0,1169,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.18252398278684773,0.03157248582955867,0.3334754797441366,46764,0.18252398278684773,1005,1005,26576,72320,1,1,1,0,1020,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,3.613771936338212e-05,7.227543872676424e-05,0.0,66,3.613771936338212e-05,1005,1005,26576,26629,1,1,1,0,13,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.11337894748008379,0.03178040147521094,0.19497749348495563,40399,0.11337894748008379,1005,1005,26576,66487,1,5,1,0,488,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.11337894748008379,0.03178040147521094,0.19497749348495563,40399,0.11337894748008379,1005,1005,26576,66487,1,5,1,0,488,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.11337894748008379,0.03178040147521094,0.19497749348495563,40399,0.11337894748008379,1005,1005,26576,66487,1,5,1,0,488,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,0.11337894748008379,0.03178040147521094,0.19497749348495563,40399,0.11337894748008379,1005,1005,26576,66487,1,5,1,0,488,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0,0,0.1857363148719798,0.046312715031806076,0.325159914712154,60685,0.1857363148719798,1005,1005,26576,86061,1,27,1,0,1200,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.25,0.25,0.17886618789492417,0.030582411326452192,0.3271499644633978,29398,0.17886618789492417,1005,1005,26576,33505,1,51,1,0,22469,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,ms,ms#0.75,0.75,0.18638417719504838,0.04320190094304593,0.3295664534470503,57613,0.18638417719504838,1005,1005,26576,83813,1,51,1,0,376,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,0.3088739670517353,0.018032226925076035,0.5997157071783994,43652,0.3088739670517353,1005,1005,26576,47266,1,51,1,0,22962,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0,0,0.042729953643297444,0.010714586272617009,0.07474532101397774,14183,0.042729953643297444,1005,1005,26576,38929,1,1,1,0,1830,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.25,0.25,0.045435049344606016,0.01361352441771243,0.07725657427149976,17110,0.045435049344606016,1005,1005,26576,42403,1,1,1,0,1283,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,ms,ms#0.75,0.75,0.17765744836584602,0.03721492042276192,0.3180999763089313,51756,0.17765744836584602,1005,1005,26576,74462,2,52,2,0,3870,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,mean,hdbscan#mean,sr,sr,,0.0880290091829411,0.021497487685948374,0.1545605306799336,28153,0.0880290091829411,1005,1005,26576,53057,1,1,1,0,1672,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0,0,0.04037035858376914,0.014453107596346625,0.06628760957119176,18161,0.04037035858376914,1005,1005,26576,43321,1,1,1,0,1416,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.25,0.25,0.045897378777752976,0.01584119204970173,0.07595356550580445,19440,0.045897378777752976,1005,1005,26576,45426,1,1,1,0,590,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,ms,ms#0.75,0.75,0.1855720332240718,0.03840300982648956,0.3327410566216527,53883,0.1855720332240718,1005,1005,26576,76102,1,52,1,0,4357,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,0.0880290091829411,0.021497487685948374,0.1545605306799336,28153,0.0880290091829411,1005,1005,26576,53057,1,1,1,0,1672,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0,0,0.08366150767130932,0.02020148016138218,0.14712153518123725,27414,0.08366150767130932,1005,1005,26576,52541,1,1,1,0,1449,0,2.0,0.0
email,-1,zipf,"2,5,1,2","zipf#2,5,1,2",0,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,0.0002851414568946298,0.0005702829137892596,0.0,580,0.0002851414568946298,1005,1005,26576,27140,1,1,1,0,16,0,2.0,
email,-1,zipf,"2,5,1,2","zipf#2,5,1,2",2,5,2,1,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,min,hdbscan#min,sr,sr,,0.08231882520588278,0.04130194797158467,0.12333570244018072,47035,0.08231882520588278,1005,1005,26576,71579,1,3,1,0,2032,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",0,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.13978409303871553,0.018824286527561258,0.2607438995498694,30523,0.13978409303871553,1005,1005,26576,55763,1,1,1,0,1336,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,hdbscan,max,hdbscan#max,sr,sr,,0.3088739670517353,0.018032226925076035,0.5997157071783994,43652,0.3088739670517353,1005,1005,26576,47266,1,51,1,0,22962,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",1,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,3.613771936338212e-05,7.227543872676424e-05,0.0,66,3.613771936338212e-05,1005,1005,26576,26629,1,1,1,0,13,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.25,0.25,0.11215797345893144,0.022562807851290775,0.20175313906657094,31581,0.11215797345893144,1005,1005,26576,57670,1,1,1,0,487,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,ms,ms#0.75,0.75,0.16375411499715364,0.046413702631123,0.28109452736318474,59842,0.16375411499715364,1005,1005,26576,84566,1,1,1,0,1852,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,max,km#max,sr,sr,,0.09930394226451257,0.025118190143808342,0.17348969438521636,33850,0.09930394226451257,1005,1005,26576,58155,1,1,1,0,2271,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0,0,5.494913492240294e-05,0.00010989826984480588,0.0,51,5.494913492240294e-05,1005,1005,26576,26516,1,1,1,0,111,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.25,0.25,0.17607301092264313,0.011610603697928273,0.340535418147359,26163,0.17607301092264313,1005,1005,26576,52555,1,1,1,0,184,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,ms,ms#0.75,0.75,0.1835395163486055,0.01882032622954876,0.348258706467664,35090,0.1835395163486055,1005,1005,26576,58744,1,1,1,0,2922,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,mean,km#mean,sr,sr,,5.494913492240294e-05,0.00010989826984480588,0.0,51,5.494913492240294e-05,1005,1005,26576,26516,1,1,1,0,111,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0,0,5.3959060419296576e-05,0.00010791812083859315,0.0,51,5.3959060419296576e-05,1005,1005,26576,26500,1,1,1,0,127,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.25,0.25,0.1807878164260433,0.011469023043984066,0.3501066098081034,27371,0.1807878164260433,1005,1005,26576,51950,1,1,1,0,1997,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,ms,ms#0.75,0.75,0.18028026180398618,0.03987822083611791,0.3206823027718545,54672,0.18028026180398618,1005,1005,26576,79823,1,1,1,0,1425,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,km,min,km#min,sr,sr,,5.3959060419296576e-05,0.00010791812083859315,0.0,51,5.3959060419296576e-05,1005,1005,26576,26500,1,1,1,0,127,0,2.0,
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0,0,0.0876755879451358,0.024794435781292496,0.15055674010897882,31451,0.0876755879451358,1005,1005,26576,57968,1,1,1,0,59,0,2.0,0.0
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.25,0.25,0.09561517218456414,0.02586668646815668,0.16536365790097127,33237,0.09561517218456414,1005,1005,26576,59628,1,1,1,0,185,0,2.0,0.25
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,ms,ms#0.75,0.75,0.1101933120467317,0.042940521274225756,0.1774461028192373,50908,0.1101933120467317,1005,1005,26576,77232,1,5,1,0,252,0,2.0,0.75
email,-1,zipf,"5,50,5,2","zipf#5,50,5,2",2,50,5,5,adm,0.5,0.5,"[0.5, 0.5]","0.50,0.50",n,vac,,vac,sr,sr,,0.0876755879451358,0.024794435781292496,0.15055674010897882,31451,0.0876755879451358,1005,1005,26576,57968,1,1,1,0,59,0,2.0,
